create_time,double_chicken,double_damage_per_match,double_deaths_num,double_headshot_kills_sum,double_kills_max,double_kills_sum,double_play_times,double_rating,double_survived_second,id,mode,season,solo_chicken,solo_damage_per_match,solo_deaths_num,solo_headshot_kills_sum,solo_kills_max,solo_kills_sum,solo_play_times,solo_rating,group1,group2,solo_survived_second,square_chicken,square_damage_per_match,square_deaths_num,square_headshot_kills_sum,square_kills_max,square_kills_sum,square_play_times,square_rating,square_survived_second,user_id
7/18/2018,1,130.631,22,5,4,25,23,1810,974.008,305012,tpp,18-Sep,1,199.677,3,2,3,6,4,1741,high,mid,1242.73,13,132.951,394,63,6,336,407,1889,876.806,5b10bf43086839000106d410
7/18/2018,5,264.085,122,64,12,278,127,1903,700.329,303958,tpp,18-Sep,2,233.751,52,28,9,115,54,1741,high,mid,497.539,25,276.829,447,254,12,971,472,1920,793.45,5a299f23f0e618000100d1ab
7/18/2018,3,159.894,100,30,9,136,103,1821,495.968,303300,tpp,18-Sep,0,105.579,24,7,6,20,24,1741,high,mid,438.816,46,163.279,640,196,8,843,686,1897,588.274,5a3dfb27644ff20001c17de1
7/18/2018,4,172.945,71,24,6,109,75,1800,652.191,304961,tpp,18-Sep,0,225.275,10,2,6,21,10,1741,high,mid,630.884,67,65.5859,1331,220,16,731,1398,1432,527.395,5aeca90423866700018de238
7/18/2018,0,95.3357,62,8,4,37,62,1748,699.885,304194,tpp,18-Sep,0,132.806,9,3,4,11,9,1742,high,mid,716.097,1,65.7367,67,7,5,27,68,1713,699.738,59fe3d628ff3b80001a65768
7/18/2018,3,243.605,44,19,8,84,47,1852,745.892,303649,tpp,18-Sep,0,269.258,7,6,4,18,7,1742,high,mid,556.103,6,234.666,123,59,12,232,129,1808,681.709,5a4a41df411357000153a3d4
7/18/2018,1,143.281,104,30,6,97,105,1858,736.56,303529,tpp,18-Sep,1,116.63,85,22,5,72,86,1742,high,mid,590.367,5,140.905,129,36,5,135,134,1891,757.531,59fe3d52bf1ba3000121bddf
7/18/2018,0,165.183,7,1,5,9,7,1731,807.138,303548,tpp,18-Sep,0,49.1669,11,1,1,3,11,1742,high,mid,763.329,2,49.4836,169,8,5,37,171,1822,670.471,5a75e80e13bca80001326089
7/18/2018,0,115.51,48,6,4,42,48,1792,609.879,304729,tpp,18-Sep,1,187.115,5,2,5,11,6,1742,high,mid,583.98,14,109.708,246,46,6,169,260,1838,652.968,59fe3d266b410200015d8932
7/18/2018,0,71.9896,17,2,2,7,17,1753,1007.46,304767,tpp,18-Sep,0,56.9818,31,2,3,11,31,1742,high,mid,797.272,6,96.0153,259,33,6,142,265,1749,862.122,5a1d78b4a8cdd700011c4d55
7/18/2018,2,157.595,108,23,7,131,110,1807,803.415,303853,tpp,18-Sep,0,232.585,5,3,7,11,5,1742,high,mid,1099.43,20,174.887,309,108,8,417,329,1890,841.184,59fd99e98ddb910001d870ae
7/18/2018,2,74.8831,100,16,4,53,102,1805,770.299,303128,tpp,18-Sep,0,64.1892,6,0,3,3,6,1742,high,mid,967.191,15,89.8186,503,42,6,288,518,1883,776.124,5b8bcafe615ce8000141868f
7/18/2018,0,157.582,64,8,4,51,64,1840,894.806,303841,tpp,18-Sep,0,196.687,5,2,2,5,5,1743,high,mid,1059.43,3,165.33,53,15,6,56,56,1730,700.847,5a0e89a1047bb20001dae92e
7/18/2018,0,279.768,5,1,4,14,5,1742,952.776,304531,tpp,18-Sep,0,101.161,8,3,3,7,8,1743,high,mid,986.655,3,183.268,73,17,7,89,76,1907,1028.42,5a22484811bfa0000181fd25
7/18/2018,4,304.487,53,55,8,110,57,1996,1009.31,304682,tpp,18-Sep,1,159.465,11,7,4,14,12,1743,high,mid,719.874,9,221.79,88,83,7,124,97,2003,906.965,5a8a5781a11bf70001d0e502
7/18/2018,4,221.601,43,18,5,74,47,1863,800.548,304861,tpp,18-Sep,0,211.145,10,6,6,22,10,1743,high,mid,679.018,9,252.873,95,32,11,172,104,1937,935.648,5b2355ed77e9c4000185691b
7/18/2018,1,175.476,30,12,4,38,31,1759,618.185,304551,tpp,18-Sep,0,135.493,14,5,7,14,14,1743,high,mid,740.171,9,198.389,108,41,10,171,117,1970,792.111,5a5069613ac6bf0001188fba
7/18/2018,0,202.848,16,6,2,14,16,1766,822.166,303146,tpp,18-Sep,0,193.16,23,4,6,34,23,1743,high,mid,621.912,5,140.522,127,25,5,101,132,1874,867.816,59fdabb9cf14f0000157047c
7/18/2018,2,184.683,65,29,6,104,67,1754,555.023,303083,tpp,18-Sep,0,202.054,11,5,8,16,11,1743,high,mid,647.52,8,224.194,126,66,11,213,134,1936,748.457,59fdc3a276f7360001711ef4
7/18/2018,2,182.927,33,12,6,45,35,1855,881.761,304172,tpp,18-Sep,0,174.416,21,11,6,29,21,1743,high,mid,664.593,13,153.069,277,66,7,296,290,1919,873.98,59fd95ea8eeda200010ceb42
7/18/2018,0,122.87,28,6,4,21,28,1733,549.055,303364,tpp,18-Sep,0,129.03,18,8,5,19,18,1743,high,mid,535.162,32,117.959,507,93,9,444,539,1842,563.706,5b780a4a5bf2f500010e5864
7/18/2018,2,166.561,44,16,5,48,46,1782,891.94,303406,tpp,18-Sep,0,138.611,8,2,3,11,8,1744,high,mid,993.766,3,154.507,78,15,5,74,81,1890,853.826,5a1c1a566a0c100001be3aa4
7/18/2018,1,68.8539,33,3,2,13,34,1823,980.886,304113,tpp,18-Sep,0,43.3353,5,0,1,2,5,1744,high,mid,932.837,4,52.8498,106,5,3,31,110,1828,850.517,5a7f17065933af00017a4ea5
7/18/2018,1,138.438,20,4,5,25,21,1801,735.316,304964,tpp,18-Sep,0,125.61,17,2,3,16,17,1744,high,mid,566.794,2,134.623,158,39,7,148,160,1864,784.182,59fe3d1bd942640001fbc9ef
7/18/2018,6,159.476,189,48,9,219,195,1817,789.015,304492,tpp,18-Sep,0,118.132,32,9,5,21,32,1744,high,mid,686.654,3,157.07,164,60,7,182,167,1856,881.285,5a5489694f3ece000164f03b
7/18/2018,0,45.3754,45,1,1,9,45,1818,861.297,303949,tpp,18-Sep,0,75.1323,35,6,3,21,35,1744,high,mid,721.329,4,56.3903,169,11,4,59,173,1863,818.846,5b93eca8edc39d000130d245
7/18/2018,0,87.72,1,0,1,1,1,1718,1748.69,303339,tpp,18-Sep,0,89.6605,6,0,1,5,6,1744,high,mid,1018.46,6,104.354,175,26,5,103,181,1860,834.863,5a118571100ba500014e4b8c
7/18/2018,0,123.569,21,3,2,11,21,1742,797.678,303585,tpp,18-Sep,0,111.875,31,9,4,22,31,1744,high,mid,676.546,11,119.623,187,32,5,143,198,1867,763.072,59fd95b3fc7f500001354915
7/18/2018,0,119.99,32,5,5,21,32,1796,728.1,303299,tpp,18-Sep,0,177.479,18,5,5,26,18,1744,high,mid,456.077,18,137.156,365,72,6,364,383,1880,720.884,5b6663bf254cbd000150f03b
7/18/2018,2,177.333,30,9,6,48,32,1834,571.274,303318,tpp,18-Sep,0,190.588,10,5,4,20,10,1744,high,mid,445.397,28,164.178,500,152,11,680,528,1955,568.974,5b2e526bf724bc0001fbbd3f
7/18/2018,14,382.357,160,161,15,544,174,1886,652.205,304300,tpp,18-Sep,1,261.897,12,12,9,30,13,1744,high,mid,494.381,67,391.32,657,632,17,2148,724,1999,660.701,5a263a575dc3a800011b986c
7/18/2018,0,84.1906,8,1,1,1,8,1698,710.111,304885,tpp,18-Sep,0,139.771,31,7,6,34,31,1745,high,mid,683.23,0,170.698,7,4,3,7,7,1737,731.049,59fe35327875360001819541
7/18/2018,0,114.517,27,3,4,18,27,1699,659.754,305014,tpp,18-Sep,0,99.7724,6,3,3,6,6,1745,high,mid,1162.79,0,101.239,46,3,5,27,46,1858,867.708,5a5c89807a52ff0001bc1217
7/18/2018,0,72.4032,7,0,2,4,7,1699,528.559,303289,tpp,18-Sep,0,64.8467,3,0,1,2,3,1745,high,mid,1249.16,1,128.971,64,15,5,73,65,1817,653.188,59fde5d938af7700015fff2f
7/18/2018,1,151.446,91,20,7,100,92,1803,623.252,304761,tpp,18-Sep,1,109.082,32,8,5,31,33,1745,high,mid,419.999,3,128.566,77,21,9,76,80,1864,699.948,59fd99e76d493200015e27c2
7/18/2018,0,73.3121,157,13,3,58,157,1812,741.996,303699,tpp,18-Sep,0,52.5294,8,0,1,3,8,1745,high,mid,789.586,1,55.4918,82,8,3,23,83,1781,720.321,5a1812ed1f1f4600014cc317
7/18/2018,0,49.6037,25,1,1,7,25,1790,799.992,303774,tpp,18-Sep,0,103.336,5,0,3,5,5,1745,high,mid,1296.87,6,72.8898,119,6,3,50,125,1832,752.194,59fda8b503c45d000189f832
7/18/2018,20,217.992,277,152,10,499,297,1770,856.52,303678,tpp,18-Sep,5,229.967,211,127,12,417,216,1745,high,mid,609.96,10,203.496,135,62,16,193,145,1839,706.467,5a5f8127241f0100018387a9
7/18/2018,4,134.084,195,55,6,195,199,1771,638.792,303592,tpp,18-Sep,0,128.19,18,4,3,14,18,1745,high,mid,679.063,8,150.878,148,26,6,159,156,1942,673.752,5b706799098d0100012b92f2
7/18/2018,1,57.5533,111,5,3,42,112,1754,576.289,303380,tpp,18-Sep,1,93.5592,74,13,5,59,75,1745,high,mid,638.102,4,76.9195,194,16,4,97,198,1908,631.324,5a3775a370aa1d00019902e2
7/18/2018,6,263.053,40,40,10,92,46,1823,784.38,303865,tpp,18-Sep,1,274.423,4,7,10,12,5,1745,high,mid,906.493,24,272.257,208,106,10,411,232,1782,896.583,59fdae11e3c7d80001fbb8ec
7/18/2018,1,126.873,78,12,4,65,79,1807,620.881,303596,tpp,18-Sep,0,76.9277,13,0,3,8,13,1745,high,mid,643.455,11,136.33,258,59,6,241,269,1895,641.125,5aaccfcaf6156100014f3955
7/18/2018,2,137.996,59,9,4,66,61,1883,866.118,303762,tpp,18-Sep,0,191.037,7,2,5,11,7,1746,high,mid,875.172,1,152.115,33,12,5,36,34,1875,887.382,59fe3c5d24bd8f0001645908
7/18/2018,2,95.9529,51,11,4,37,53,1805,794.028,303669,tpp,18-Sep,0,95.6604,8,2,1,4,8,1746,high,mid,911.786,2,90.6437,80,12,5,49,82,1872,861.725,59fe3d4ef350cb00012bd8a0
7/18/2018,0,39.1324,43,4,3,13,43,1812,705.387,303384,tpp,18-Sep,0,33.9724,34,2,1,5,34,1746,high,mid,656.382,1,30.4633,82,2,2,12,83,1807,616.337,5a5860fa6877c900016ccca0
7/18/2018,1,141.828,45,4,5,41,46,1776,845.433,305019,tpp,18-Sep,2,110.691,104,12,6,76,106,1746,high,mid,892.195,3,117.683,83,10,6,52,86,1808,799.042,59fd9666f8d67b00010f49a8
7/18/2018,1,195.686,49,17,8,87,50,1871,929.944,304343,tpp,18-Sep,0,106.859,18,4,4,13,18,1746,high,mid,564.976,3,164.326,87,25,9,117,90,1901,821.681,59fdabf3117a040001a0bceb
7/18/2018,1,131.424,124,23,5,100,125,1801,839.92,303928,tpp,18-Sep,0,131.601,9,3,3,8,9,1746,high,mid,941.314,2,151.666,95,15,4,72,97,1873,937.899,5a251d76300a9a0001a6eb56
7/18/2018,1,196.478,54,26,6,84,55,1874,858.561,304209,tpp,18-Sep,1,338.067,4,8,9,16,5,1746,high,mid,821.744,2,157.862,117,34,9,117,119,1925,900.187,59fe3c5aa378ee00019d68bb
7/18/2018,0,93.6689,40,8,5,25,40,1744,756.282,304745,tpp,18-Sep,0,113.641,16,4,3,11,16,1746,high,mid,722.153,4,136.26,160,39,7,137,164,1891,901.629,59fdbef2d7f38800014f0281
7/18/2018,3,126.045,43,11,5,45,46,1788,628.716,303481,tpp,18-Sep,1,96.7718,41,14,5,33,42,1746,high,mid,547.432,10,119.985,269,47,7,212,279,1862,674.234,5a07502ee19c2b00010c2e37
7/18/2018,2,179.549,17,7,6,27,19,1772,685.539,303394,tpp,18-Sep,0,111.806,13,4,3,10,13,1746,high,mid,787.605,16,158.522,421,100,8,510,437,1929,626.815,5b801cf43f67eb000116f50b
7/18/2018,3,206.991,66,32,9,104,69,1814,787.57,304614,tpp,18-Sep,1,308.209,26,22,12,70,27,1746,high,mid,565.321,30,222.794,452,211,10,728,482,1915,873.025,5ae1bf4cd30e46000178fb13
7/18/2018,0,140.102,14,5,5,17,14,1727,334.143,303038,tpp,18-Sep,0,209.174,8,6,5,15,8,1746,high,mid,657.449,31,193.722,539,227,11,893,570,1889,485.408,5b72b6362cdeee00017ce720
7/18/2018,0,106.69,9,3,3,12,9,1765,977.514,304351,tpp,18-Sep,0,142.861,7,3,3,8,7,1747,high,mid,1002.57,3,121.302,47,9,4,38,50,1834,933.411,59fda5647819e300016deee6
7/18/2018,0,30.0731,139,7,4,18,139,1769,759.809,304477,tpp,18-Sep,0,175.875,8,6,9,12,8,1747,high,mid,735.199,15,306.446,93,56,13,276,108,1961,787.995,59fe3d2693870d0001eb3f05
7/18/2018,1,102.38,98,19,6,57,99,1814,829.849,303832,tpp,18-Sep,1,105.769,20,3,7,18,21,1747,high,mid,795.424,3,102.286,177,34,4,112,180,1761,749.77,5a2e468caafa350001fc2c68
7/18/2018,0,132.77,24,5,4,22,24,1776,678.433,303633,tpp,18-Sep,0,143.535,38,12,6,42,38,1748,high,mid,636.56,0,69.6448,12,2,1,4,12,1746,803.558,59fda0014a778b0001a115ae
7/18/2018,3,159.372,39,14,8,46,42,1799,813.337,303679,tpp,18-Sep,0,54.3322,12,1,2,7,12,1748,high,mid,607.351,1,95.9221,25,2,4,17,26,1777,601.291,59fd95ec169c0a00019a15b6
7/18/2018,1,78.9432,64,9,3,30,65,1832,910.798,303968,tpp,18-Sep,0,76.1194,8,2,1,4,8,1748,high,mid,1167.81,1,99.2812,26,4,4,20,27,1787,1018.28,59fdc84ed74dbb0001d09a00
7/18/2018,0,129.316,18,3,3,12,18,1793,872.271,303292,tpp,18-Sep,0,138.654,31,4,5,30,31,1748,high,mid,548.016,3,114.092,45,5,5,43,48,1848,898.127,5aeab37c4f300f000114649e
7/18/2018,0,153.067,49,13,7,55,49,1733,576.16,304995,tpp,18-Sep,0,145.985,80,25,5,100,80,1748,high,mid,508.697,0,156.308,51,17,6,59,51,1809,769.186,59fe3d458677a9000159a591
7/18/2018,4,142.857,275,79,8,292,279,1732,623.179,304965,tpp,18-Sep,0,136.987,54,22,7,58,54,1748,high,mid,658.577,4,157.39,71,15,6,75,75,1843,761.846,5a7266b5fdcee50001de7dd5
7/18/2018,1,161.469,51,9,6,63,52,1763,536.962,303438,tpp,18-Sep,0,183.406,9,3,6,15,9,1748,high,mid,612.476,8,178.826,93,25,8,124,101,1916,700.814,5a92301e40df4b0001ee97f6
7/18/2018,0,82.9349,71,8,3,30,71,1738,563.595,304482,tpp,18-Sep,0,82.5063,71,12,4,46,71,1748,high,mid,556.487,4,117.745,147,17,4,101,151,1877,888.737,59fda7fc408f0c00010ac778
7/18/2018,0,219.055,45,14,8,69,45,1799,675.361,303372,tpp,18-Sep,1,310.822,5,3,10,18,6,1748,high,mid,772.082,8,202.265,175,77,11,275,183,1891,651.598,5a674e1f28854700016ac15a
7/18/2018,0,206.446,34,14,8,49,34,1769,743.883,304910,tpp,18-Sep,0,118.915,21,4,3,19,21,1748,high,mid,802.684,31,183.977,691,247,9,824,722,1892,905.269,59fe3d3439115d0001d65cb4
7/18/2018,0,83.8198,5,0,5,6,5,1728,802.555,304655,tpp,18-Sep,0,168.884,10,4,3,11,10,1749,high,mid,873.072,2,143.719,71,16,6,71,73,1833,938.55,5ad4b5ce316ad10001606ed2
7/18/2018,1,176.497,28,8,4,27,29,1787,780.621,304648,tpp,18-Sep,0,178.654,16,3,5,20,16,1749,high,mid,774.365,2,121.513,140,23,5,97,142,1955,876.21,5ab503c3e5a88e00018281f9
7/18/2018,1,145.149,55,10,6,53,56,1850,683.766,303609,tpp,18-Sep,0,177.839,7,1,4,11,7,1749,high,mid,779.523,6,146.196,280,52,6,282,286,1893,760.483,5a0d905e97e05900011aed61
7/18/2018,6,182.178,161,47,12,229,167,1798,671.058,304091,tpp,18-Sep,0,158.626,45,18,8,62,45,1749,high,mid,538.896,12,162.836,288,77,8,319,300,1784,678.845,5b7013398e508e0001f56213
7/18/2018,0,93.74,1,0,0,0,1,1714,1366.98,303513,tpp,18-Sep,1,100.637,40,5,5,29,41,1749,high,mid,501.476,19,119.365,503,72,6,434,522,1841,614.091,5b1f93e48024c200018c5a69
7/18/2018,1,159.821,70,17,5,78,71,1742,670.836,303130,tpp,18-Sep,0,98.9844,23,5,3,18,23,1749,high,mid,543.173,17,128.669,571,118,13,534,588,1925,757.92,59fd97cf42f4950001a1d445
7/18/2018,1,208.863,27,15,7,43,28,1829,840.718,303093,tpp,18-Sep,0,247.897,8,3,5,16,8,1749,high,mid,819.849,32,260.098,646,262,10,1121,678,1908,885.667,5b33a23e9d8d7400018bdfde
7/18/2018,6,99.1006,74,21,7,65,80,1936,749.959,304037,tpp,18-Sep,1,204.758,25,11,10,50,26,1750,high,mid,531.038,4,89.2011,103,18,7,78,107,1857,708.517,5b2d0135057a32000154a9b2
7/18/2018,0,66.2603,55,2,2,12,55,1895,1176.57,304694,tpp,18-Sep,0,8.07503,8,0,0,0,8,1750,high,mid,1086.61,1,62.7743,125,8,3,36,126,1982,1067.51,5a293956bbb97900013af9c4
7/18/2018,0,136.471,4,2,3,5,4,1744,837.694,303211,tpp,18-Sep,0,79.5852,8,3,2,5,8,1750,high,mid,772.615,2,69.1512,129,14,3,50,131,1904,621.686,59fe3d4074cf5a0001d189f5
7/18/2018,6,181.594,66,29,7,92,72,1891,910.806,303717,tpp,18-Sep,1,437.434,1,2,5,6,2,1750,high,mid,1065.89,3,170.951,139,41,8,174,142,1904,803.725,5b153b66d3d4340001974a26
7/18/2018,4,168.32,101,33,6,121,105,1818,826.052,303799,tpp,18-Sep,0,165.894,16,7,8,17,16,1750,high,mid,774.533,6,213.108,138,58,7,204,144,1841,848.206,5b211ed2a995970001b7d7fa
7/18/2018,5,180.14,111,34,7,154,116,1786,692.224,303462,tpp,18-Sep,1,168.266,14,5,5,22,15,1750,high,mid,682.541,4,128.72,151,26,7,125,155,1824,770.681,59fd93db8dd81300016950cc
7/18/2018,3,197.26,78,25,6,122,81,1768,610.069,304540,tpp,18-Sep,0,227.218,6,3,4,10,6,1750,high,mid,1013.68,8,94.8104,204,27,7,141,212,1883,682.503,5a2f8c9b64bcb10001a02d00
7/18/2018,0,47.5871,44,1,2,9,44,1705,696.649,304546,tpp,18-Sep,0,63.7018,20,1,2,6,20,1750,high,mid,826.38,5,50.7846,234,6,3,39,239,1850,801.808,5a1d0a7c30c55400016d35a7
7/18/2018,5,290.215,109,57,11,250,114,1782,717.754,303769,tpp,18-Sep,0,297.979,19,10,7,42,19,1750,high,mid,714.872,19,336.167,246,138,12,655,265,1909,900.178,59fd971d520891000109fa6f
7/18/2018,1,221.421,62,19,8,85,63,1868,848.409,304244,tpp,18-Sep,0,287.871,5,8,6,14,5,1751,high,mid,845.804,3,279.657,100,55,11,200,103,1931,922.205,59fda87184dc12000138c10c
7/18/2018,0,223.644,48,23,6,68,48,1826,798.741,304424,tpp,18-Sep,0,165.573,23,12,5,32,23,1751,high,mid,641.615,5,167.536,119,41,6,147,124,1959,783.33,5a827ef133f2e3000120930f
7/18/2018,2,159.764,46,15,7,49,48,1771,823.436,304282,tpp,18-Sep,0,138.937,26,7,4,24,26,1751,high,mid,729.752,8,156.216,129,29,6,135,137,1802,805.701,59fde999c488c800014422a4
7/18/2018,0,219.664,53,22,7,94,53,1840,739.342,303989,tpp,18-Sep,1,142.487,79,18,7,94,80,1751,high,mid,655.032,7,132.561,132,34,5,121,139,1924,823.126,59fe3d5ad3b50b0001060f2d
7/18/2018,1,169.864,63,25,7,81,64,1797,855.732,303937,tpp,18-Sep,2,128.766,85,22,10,80,87,1752,high,mid,667.439,2,146.377,46,9,5,42,48,1737,781.979,5b56be679064930001bbf815
7/18/2018,0,228.45,4,2,4,6,4,1749,1423.34,304935,tpp,18-Sep,0,112.541,16,2,4,12,16,1752,high,mid,876.383,1,83.6193,48,5,4,21,49,1855,918.124,59fd9f0edcf1d4000100fda3
7/18/2018,1,56.6805,15,3,2,6,16,1744,931.857,303475,tpp,18-Sep,0,91.687,7,2,2,5,7,1752,high,mid,931.951,2,58.3617,51,1,3,14,53,1821,797.835,5ae9c46e64e62300013460ce
7/18/2018,4,246.393,122,68,10,225,126,1905,856.249,303925,tpp,18-Sep,1,278.439,7,3,6,18,8,1752,high,mid,717.696,8,240.117,87,35,9,155,95,1936,954.431,5a0aa121cb3a330001377c45
7/18/2018,1,183.269,72,15,10,95,73,1843,629.661,304306,tpp,18-Sep,1,205.162,50,31,7,87,51,1752,high,mid,559.083,11,158.705,120,30,7,134,131,1919,696.355,59fe3d3048cc140001cad1b8
7/18/2018,0,48.1005,95,5,5,26,95,1873,745.854,304824,tpp,18-Sep,0,78.3284,32,4,6,22,32,1752,high,mid,580.607,1,52.1497,149,8,4,44,150,1763,689.428,5b719caad01dd900013d8ac9
7/18/2018,13,191.491,281,81,9,389,294,1913,876.067,304914,tpp,18-Sep,0,207.38,9,7,3,17,9,1752,high,mid,899.886,10,182.389,142,40,7,195,152,1943,904.597,5a2a57b4f5b9cb00013ab35e
7/18/2018,0,78.2081,82,9,4,40,82,1789,848.701,303868,tpp,18-Sep,0,207.424,20,5,5,32,20,1752,high,mid,771.533,2,71.6726,152,15,3,58,154,1911,889.063,5a2bb33a0f3ecd000181168e
7/18/2018,7,156.781,170,50,7,211,177,1826,507.565,303485,tpp,18-Sep,0,127.678,29,6,3,32,29,1752,high,mid,446.409,11,144.47,177,46,6,204,188,1912,628.225,5a5f52c318fcd50001f50f62
7/18/2018,1,137.426,106,17,7,101,107,1875,834.319,303791,tpp,18-Sep,1,128.723,26,5,3,24,27,1752,high,mid,849.771,8,152.757,196,34,6,183,204,1787,835.712,59fd9a22117a040001a0b8e0
7/18/2018,0,217.301,96,40,11,161,96,1726,598.849,304772,tpp,18-Sep,0,293.046,10,7,8,27,10,1752,high,mid,689.565,19,236.672,336,152,11,595,355,1920,698.02,59fe3d38ecadf000019904ac
7/18/2018,7,208.042,194,91,9,339,201,1767,524.812,304916,tpp,18-Sep,2,183.304,45,20,9,70,47,1752,high,mid,344.943,40,187.307,690,262,10,1098,730,1826,597.877,59fde218ea49ff0001047ac4
7/18/2018,2,211.798,52,19,9,89,54,1752,690.557,303333,tpp,18-Sep,0,302.878,7,6,5,18,7,1752,high,mid,689.865,50,220.866,733,308,10,1225,783,1908,828.439,5a8837c03eb50f0001d0d48f
7/18/2018,2,106.716,58,11,4,42,60,1839,894.318,304102,tpp,18-Sep,0,93.5767,21,2,3,15,21,1753,high,mid,675.504,0,49.2642,20,1,2,6,20,1751,810.641,59fe3d0acfd1600001df51bc
7/18/2018,3,112.627,83,15,4,50,86,1898,1039.61,304030,tpp,18-Sep,0,63.5415,16,1,2,6,16,1753,high,mid,917.315,1,102.191,60,9,5,30,61,1739,828.299,5ab24ba83cb25f0001c33572
7/18/2018,2,73.6801,89,14,4,52,91,1761,584.851,303455,tpp,18-Sep,0,44.704,30,2,2,9,30,1753,high,mid,688.397,1,69.535,88,4,3,46,89,1805,647.425,5a9a45a10865630001fe0142
7/18/2018,1,81.0061,31,4,4,16,32,1802,689.772,303216,tpp,18-Sep,0,88.3314,60,6,3,33,60,1753,high,mid,641.566,6,81.2708,99,18,6,54,105,1931,726.68,5ab5e7119499d700015067f3
7/18/2018,2,124.134,116,23,7,103,118,1758,682.091,304475,tpp,18-Sep,1,101.709,71,13,6,57,72,1753,high,mid,707.426,2,112.781,155,31,4,111,157,1724,754.83,5a86ca327dc0250001d5a9cc
7/18/2018,13,298.267,264,147,12,654,277,1924,854.289,303997,tpp,18-Sep,2,259.533,16,5,8,37,18,1753,high,mid,684.816,10,292.899,153,107,11,364,163,1875,744.553,59fdc66f1b376400017e52e2
7/18/2018,4,87.8847,276,26,6,150,280,1856,687.3,304068,tpp,18-Sep,1,254.398,4,3,4,10,5,1753,high,mid,971.377,7,93.1249,158,27,5,96,165,1820,720.51,5b768d0e19a09300013b257e
7/18/2018,1,73.7734,44,4,3,17,45,1719,726.25,304407,tpp,18-Sep,0,81.5073,14,0,2,6,14,1753,high,mid,809.019,5,80.2029,193,11,3,72,198,1781,894.499,5a9f8b9f81a8bd0001147a9b
7/18/2018,2,211.29,106,31,10,184,108,1832,756.868,304831,tpp,18-Sep,0,178.84,12,7,5,19,12,1753,high,mid,769.947,6,217.17,230,89,10,397,236,1916,894.69,5a10dd2c837eff00012ab396
7/18/2018,1,130.137,72,14,5,66,73,1851,915.903,303639,tpp,18-Sep,0,136.413,8,0,3,10,8,1753,high,mid,1071.18,16,122.522,296,52,5,243,312,1801,817.904,5a91274936af08000192df03
7/18/2018,2,151.636,153,52,7,188,155,1748,517.795,303499,tpp,18-Sep,1,192.11,111,45,8,172,112,1753,high,mid,484.11,23,206.58,318,116,12,486,341,2024,642.319,59fddcf411a1810001468286
7/18/2018,0,122.733,72,9,4,59,72,1774,751.228,304157,tpp,18-Sep,0,198.162,10,6,4,18,10,1754,high,mid,669.92,0,141.337,30,3,4,17,30,1675,614.867,5a50938f7788bc0001059bae
7/18/2018,0,174.722,13,3,4,13,13,1778,809.554,303223,tpp,18-Sep,1,90.68,18,4,6,14,19,1754,high,mid,791.375,11,150.021,75,14,4,80,86,1927,729.418,59fd9f11408f0c00010ac4be
7/18/2018,1,182.266,106,33,8,133,107,1825,648.32,304686,tpp,18-Sep,0,261.532,8,2,6,17,8,1754,high,mid,941.194,2,210.803,88,27,7,117,90,1874,893.548,59fd944cdc952d0001fcb660
7/18/2018,1,216.34,14,4,5,20,15,1725,626.692,303814,tpp,18-Sep,0,237.358,29,15,6,51,29,1754,high,mid,788.856,6,256.991,88,39,10,153,94,1912,919.522,59fdb306e97ad10001e1a247
7/18/2018,1,193.785,25,7,8,40,26,1817,802.502,303215,tpp,18-Sep,0,121.504,33,4,5,31,33,1754,high,mid,602.487,5,114.954,100,16,4,84,105,1966,783.026,5a8c247c02a9e10001a97762
7/18/2018,1,153.107,169,26,10,179,170,1801,827.231,304629,tpp,18-Sep,0,225.178,4,0,4,7,4,1754,high,mid,1329.34,2,149.924,174,39,8,185,176,2004,1026.82,5a3f664b21921d000102daf9
7/18/2018,0,141.152,63,9,7,64,63,1815,737.383,304410,tpp,18-Sep,0,98.1049,22,1,2,14,22,1754,high,mid,823.207,5,126.545,175,22,6,128,180,1823,898.364,5a06b1fbca26490001996e6e
7/18/2018,0,228.21,36,10,6,55,36,1803,728.044,303226,tpp,18-Sep,0,182.549,20,6,5,31,20,1754,high,mid,588.833,4,152.587,182,49,6,218,186,1958,647.31,5a7063f203f1a90001556bcf
7/18/2018,1,123.26,33,12,5,32,34,1807,770.391,304268,tpp,18-Sep,1,96.4857,55,13,4,46,56,1754,high,mid,549.847,9,140.296,188,55,8,203,197,1848,715.518,5a3a8ca531e7f40001aa878b
7/18/2018,1,72.1498,10,0,1,3,11,1745,837.461,304605,tpp,18-Sep,0,49.0757,27,0,1,1,27,1754,high,mid,637.954,21,90.7139,206,27,3,134,227,1813,770.239,5af3f9ac8103b10001c96472
7/18/2018,1,122.612,29,11,6,27,30,1826,842.683,304944,tpp,18-Sep,1,121.644,30,12,6,29,31,1755,high,mid,630.88,3,415.669,31,53,22,107,34,1927,934.484,5a4912c23c463b0001070082
7/18/2018,1,147.399,17,3,4,19,18,1767,756.767,304870,tpp,18-Sep,0,155.687,28,8,4,35,28,1755,high,mid,455.609,1,105.835,37,3,3,20,38,1728,585.899,59fdb1933ce2bd0001502807
7/18/2018,0,152.544,31,11,5,33,31,1762,680.726,304329,tpp,18-Sep,0,156.13,12,4,5,15,12,1755,high,mid,642.621,1,144.604,66,17,5,59,67,1902,862.455,5a08383235542f000110d193
